country,year,lat,lon,geolev1,geolev2
ethiopia,2015,11.6514708203,37.1032812474,ETH.3,ETH.3.6
ethiopia,2015,11.6549185473,39.0357534985,ETH.3,ETH.3.11
ethiopia,2015,11.6692064259,39.6566031821,ETH.3,ETH.3.11
ethiopia,2015,11.6741945611,40.0955328755,ETH.2,ETH.2.1
ethiopia,2015,11.6890721348,37.6074550557,ETH.3,ETH.3.4
ethiopia,2015,11.6895323459,41.3481202391,ETH.2,ETH.2.1
ethiopia,2015,11.7869471206,37.5908030302,ETH.3,ETH.3.4
ethiopia,2015,11.8139982171,39.1404087668,ETH.3,ETH.3.11
ethiopia,2015,11.8176445144,38.1602257763,ETH.3,ETH.3.4
ethiopia,2015,11.8858767728,41.5738131116,ETH.2,ETH.2.1
ethiopia,2015,11.9048460332,39.4494717129,ETH.3,ETH.3.11
ethiopia,2015,11.9625257933,39.098154379,ETH.3,ETH.3.11
ethiopia,2015,11.991048262,39.3570736517,ETH.3,ETH.3.11
ethiopia,2015,11.991803995,39.7800216474,ETH.3,ETH.3.11
ethiopia,2015,12.0062359062,39.6076476069,ETH.3,ETH.3.11
ethiopia,2015,12.0498233904,37.8003237608,ETH.3,ETH.3.4
ethiopia,2015,12.2543903131,38.6525748751,ETH.3,ETH.3.11
ethiopia,2015,12.3059878852,37.8380133833,ETH.3,ETH.3.10
ethiopia,2015,12.3384962559,37.6750209615,ETH.3,ETH.3.10
ethiopia,2015,12.3562967332,38.4524416164,ETH.3,ETH.3.4
ethiopia,2015,12.3910703535,35.9335894324,ETH.3,ETH.3.10
ethiopia,2015,12.3989125709,39.0897466901,ETH.3,ETH.3.12
ethiopia,2015,12.4280735835,38.705318321,ETH.3,ETH.3.12
ethiopia,2015,12.5144435035,38.8249840847,ETH.3,ETH.3.12
ethiopia,2015,12.556392241,37.3118585142,ETH.3,ETH.3.10
ethiopia,2015,12.6209662316,39.4244520175,ETH.11,ETH.11.1
ethiopia,2015,12.6231333276,39.6516820917,ETH.11,ETH.11.1
ethiopia,2015,12.7580639926,38.9938699775,ETH.3,ETH.3.12
ethiopia,2015,12.7826268158,39.3068867968,ETH.11,ETH.11.1
ethiopia,2015,12.8017155321,36.93031443,ETH.3,ETH.3.10
ethiopia,2015,12.805251571,37.4183801156,ETH.3,ETH.3.10
ethiopia,2015,12.9196896354,37.032969423,ETH.3,ETH.3.10
ethiopia,2015,13.01685124,39.3671636164,ETH.11,ETH.11.1
ethiopia,2015,13.2058110304,37.7876552215,ETH.3,ETH.3.10
ethiopia,2015,13.2349577336,39.1634392625,ETH.11,ETH.11.1
ethiopia,2015,13.2820240216,39.4405203839,ETH.11,ETH.11.1
ethiopia,2015,13.2843556689,39.5298315988,ETH.11,ETH.11.1
ethiopia,2015,13.3722274393,37.7898736298,ETH.3,ETH.3.10
ethiopia,2015,13.4774390358,37.121337842,ETH.11,ETH.11.3
ethiopia,2015,13.5160575022,37.6273155648,ETH.11,ETH.11.3
ethiopia,2015,13.642517176,38.1191822345,ETH.11,ETH.11.5
ethiopia,2015,13.6709932967,37.4064256501,ETH.11,ETH.11.3
ethiopia,2015,13.691822766,39.2019014551,ETH.11,ETH.11.2
ethiopia,2015,13.731570436,37.3672533162,ETH.11,ETH.11.3
ethiopia,2015,13.781326561,38.9865118422,ETH.11,ETH.11.2
ethiopia,2015,13.8014265472,39.6182529669,ETH.11,ETH.11.4
ethiopia,2015,13.8426043605,39.7196438594,ETH.11,ETH.11.4
ethiopia,2015,13.8440840301,38.4803250395,ETH.11,ETH.11.5
ethiopia,2015,13.8713387734,38.6366907016,ETH.11,ETH.11.2
ethiopia,2015,13.895387614,39.7873002106,ETH.11,ETH.11.4
ethiopia,2015,13.9843705066,39.5331294187,ETH.11,ETH.11.4
ethiopia,2015,13.985946938,38.6492990176,ETH.11,ETH.11.2
ethiopia,2015,14.0859773206,38.9755077144,ETH.11,ETH.11.2
ethiopia,2015,14.0862760222,37.9831865445,ETH.11,ETH.11.5
ethiopia,2015,14.0872350664,37.5015263838,ETH.11,ETH.11.3
ethiopia,2015,14.1097608206,38.4738350524,ETH.11,ETH.11.5
ethiopia,2015,14.1583566438,39.2258474475,ETH.11,ETH.11.2
ethiopia,2015,14.1819914938,36.4799930893,ETH.11,ETH.11.3
ethiopia,2015,14.2527065254,39.6508902034,ETH.11,ETH.11.4
ethiopia,2015,14.2834679193,38.5730157222,ETH.11,ETH.11.2
ethiopia,2015,14.2885896726,38.210251919,ETH.11,ETH.11.5
ethiopia,2015,14.3007959467,39.0594892637,ETH.11,ETH.11.2
ethiopia,2015,14.3192174691,39.2715992602,ETH.11,ETH.11.4
ethiopia,2015,14.353816185,37.890876313,ETH.11,ETH.11.5
ethiopia,2015,14.4559615944,39.4790823741,ETH.11,ETH.11.4
ethiopia,2015,3.45570056699,39.5159939261,ETH.9,ETH.9.6
ethiopia,2015,3.54993726091,39.1842340255,ETH.9,ETH.9.6
ethiopia,2015,3.8642429801,39.1013658071,ETH.8,ETH.8.3
ethiopia,2015,3.98293116381,38.4913678893,ETH.8,ETH.8.3
ethiopia,2015,4.28184427047,41.8750755047,ETH.9,ETH.9.6
ethiopia,2015,4.76768886663,39.2697492018,ETH.8,ETH.8.3
ethiopia,2015,4.8070976028,36.0818398582,ETH.10,ETH.10.8
ethiopia,2015,4.87905466671,39.1953787271,ETH.8,ETH.8.3
ethiopia,2015,5.22299798627,41.0432055896,ETH.9,ETH.9.6
ethiopia,2015,5.25295513188,37.4271768268,ETH.10,ETH.10.16
ethiopia,2015,5.29947726643,37.4826182904,ETH.10,ETH.10.16
ethiopia,2015,5.49534488804,37.5518429316,ETH.10,ETH.10.16
ethiopia,2015,5.52570615347,38.7620666963,ETH.8,ETH.8.5
ethiopia,2015,5.5541668341,37.8416513316,ETH.10,ETH.10.6
ethiopia,2015,5.59568261612,38.2936192427,ETH.8,ETH.8.3
ethiopia,2015,5.60315524467,37.6030634072,ETH.10,ETH.10.6
ethiopia,2015,5.63928393085,37.3823169626,ETH.10,ETH.10.9
ethiopia,2015,5.64655886803,37.3818910811,ETH.10,ETH.10.9
ethiopia,2015,5.74709706037,37.8508868358,ETH.10,ETH.10.3
ethiopia,2015,5.83633941337,36.6070302097,ETH.10,ETH.10.8
ethiopia,2015,5.85184911518,37.8832189758,ETH.10,ETH.10.3
ethiopia,2015,5.94525407784,38.322510837,ETH.10,ETH.10.11
ethiopia,2015,5.94989088571,37.1552324163,ETH.10,ETH.10.10
ethiopia,2015,5.98301240509,38.1616652609,ETH.10,ETH.10.11
ethiopia,2015,5.98817082582,37.4387863255,ETH.10,ETH.10.10
ethiopia,2015,6.02435784991,38.3413616597,ETH.8,ETH.8.5
ethiopia,2015,6.13630868631,36.6759763471,ETH.10,ETH.10.8
ethiopia,2015,6.13878361273,38.2843372409,ETH.10,ETH.10.11
ethiopia,2015,6.23385511377,37.3456169058,ETH.10,ETH.10.10
ethiopia,2015,6.2600677475,35.2645547968,ETH.10,ETH.10.5
ethiopia,2015,6.2656349463,36.6109388136,ETH.10,ETH.10.4
ethiopia,2015,6.27761186614,38.3115215185,ETH.10,ETH.10.11
ethiopia,2015,6.29109687243,37.4818442988,ETH.10,ETH.10.10
ethiopia,2015,6.33301035552,36.6032685349,ETH.10,ETH.10.4
ethiopia,2015,6.36391514169,36.5892168406,ETH.10,ETH.10.10
ethiopia,2015,6.37589338272,38.7269447069,ETH.8,ETH.8.5
ethiopia,2015,6.39898337786,38.8768980886,ETH.10,ETH.10.19
ethiopia,2015,6.40123809791,38.3446012616,ETH.10,ETH.10.11
ethiopia,2015,6.44962796151,38.3196828622,ETH.10,ETH.10.19
ethiopia,2015,6.45050353832,39.8802730059,ETH.8,ETH.8.2
ethiopia,2015,6.61699649052,37.4846255397,ETH.10,ETH.10.10
ethiopia,2015,6.63095001102,36.7852027008,ETH.10,ETH.10.10
ethiopia,2015,6.65580676267,38.3245737951,ETH.10,ETH.10.19
ethiopia,2015,6.70685847437,37.409545286,ETH.10,ETH.10.21
ethiopia,2015,6.78301858962,37.5509812536,ETH.10,ETH.10.21
ethiopia,2015,6.80310210938,38.5126355838,ETH.10,ETH.10.19
ethiopia,2015,6.80492958256,35.8646146207,ETH.10,ETH.10.5
ethiopia,2015,6.8069212678,35.801596385,ETH.10,ETH.10.5
ethiopia,2015,6.88872100597,37.9522518332,ETH.10,ETH.10.21
ethiopia,2015,6.90210116638,37.7348762189,ETH.10,ETH.10.21
ethiopia,2015,6.91156800008,38.4817078008,ETH.10,ETH.10.19
ethiopia,2015,6.91411343602,35.6303215499,ETH.10,ETH.10.5
ethiopia,2015,6.92495009304,38.3559681101,ETH.10,ETH.10.19
ethiopia,2015,6.93084850884,38.595896045,ETH.10,ETH.10.19
ethiopia,2015,6.94302150261,37.2950167052,ETH.10,ETH.10.7
ethiopia,2015,6.94902910992,35.772021814,ETH.10,ETH.10.5
ethiopia,2015,6.94992604668,37.8864940524,ETH.10,ETH.10.21
ethiopia,2015,6.98359796157,40.3522763184,ETH.8,ETH.8.2
ethiopia,2015,6.98589410147,36.4255203181,ETH.10,ETH.10.14
ethiopia,2015,7.00349013971,39.1624463866,ETH.8,ETH.8.10
ethiopia,2015,7.03607701317,37.3092790736,ETH.10,ETH.10.7
ethiopia,2015,7.0587043433,37.1757686301,ETH.10,ETH.10.7
ethiopia,2015,7.09517484082,36.6553017363,ETH.10,ETH.10.17
ethiopia,2015,7.09924325001,37.128257018,ETH.10,ETH.10.7
ethiopia,2015,7.11090917192,36.4669773812,ETH.10,ETH.10.14
ethiopia,2015,7.14547506346,35.4611988078,ETH.10,ETH.10.5
ethiopia,2015,7.14637860111,36.8971397399,ETH.10,ETH.10.7
ethiopia,2015,7.15974968202,36.836041539,ETH.10,ETH.10.17
ethiopia,2015,7.1643297276,39.8203710541,ETH.8,ETH.8.2
ethiopia,2015,7.17430039499,37.9492676831,ETH.10,ETH.10.13
ethiopia,2015,7.19057165925,35.4228308345,ETH.10,ETH.10.18
ethiopia,2015,7.22604668328,35.2944712687,ETH.6,ETH.6.2
ethiopia,2015,7.25810515348,35.3135608448,ETH.6,ETH.6.2
ethiopia,2015,7.25898773197,40.6146233206,ETH.8,ETH.8.2
ethiopia,2015,7.26850368689,38.6020916798,ETH.8,ETH.8.10
ethiopia,2015,7.27442629343,35.2563379766,ETH.6,ETH.6.2
ethiopia,2015,7.27556859449,35.3761222945,ETH.10,ETH.10.18
ethiopia,2015,7.27673837537,38.1157382755,ETH.10,ETH.10.1
ethiopia,2015,7.28374522639,37.7571481782,ETH.10,ETH.10.15
ethiopia,2015,7.30240486926,35.1983637711,ETH.6,ETH.6.2
ethiopia,2015,7.31318183469,36.5951905108,ETH.10,ETH.10.14
ethiopia,2015,7.34918791893,38.8049340076,ETH.8,ETH.8.10
ethiopia,2015,7.37676330298,37.8935648714,ETH.10,ETH.10.15
ethiopia,2015,7.38160282799,37.6033985811,ETH.10,ETH.10.13
ethiopia,2015,7.40568344221,38.0810753873,ETH.10,ETH.10.1
ethiopia,2015,7.42843060501,38.9573869302,ETH.8,ETH.8.1
ethiopia,2015,7.43667493729,41.0005629905,ETH.8,ETH.8.2
ethiopia,2015,7.442807492,37.8659104876,ETH.10,ETH.10.15
ethiopia,2015,7.44867719122,35.868074501,ETH.10,ETH.10.14
ethiopia,2015,7.47556744642,36.4429756569,ETH.8,ETH.8.8
ethiopia,2015,7.51326045706,37.6461378355,ETH.10,ETH.10.13
ethiopia,2015,7.54783077574,37.0818248622,ETH.8,ETH.8.8
ethiopia,2015,7.58861044429,39.7945944298,ETH.8,ETH.8.1
ethiopia,2015,7.64691311056,34.2562839247,ETH.6,ETH.6.1
ethiopia,2015,7.65816033645,38.0946319154,ETH.10,ETH.10.20
ethiopia,2015,7.66912376181,36.92553529,ETH.8,ETH.8.8
ethiopia,2015,7.67211701378,35.8400122926,ETH.10,ETH.10.14
ethiopia,2015,7.6926289959,37.7336160957,ETH.10,ETH.10.13
ethiopia,2015,7.70538466173,37.6505389613,ETH.10,ETH.10.13
ethiopia,2015,7.73169598877,37.4985838007,ETH.10,ETH.10.22
ethiopia,2015,7.77573960381,39.8661143537,ETH.8,ETH.8.1
ethiopia,2015,7.79349904803,38.2505601834,ETH.10,ETH.10.20
ethiopia,2015,7.81991142387,37.828597498,ETH.10,ETH.10.12
ethiopia,2015,7.82727102592,35.3924934526,ETH.10,ETH.10.18
ethiopia,2015,7.83013692022,34.5080541478,ETH.6,ETH.6.1
ethiopia,2015,7.88005862562,36.0983250614,ETH.8,ETH.8.8
ethiopia,2015,7.8891255011,37.5456591429,ETH.10,ETH.10.22
ethiopia,2015,7.97698683396,37.4779072445,ETH.10,ETH.10.22
ethiopia,2015,7.98501581104,38.1539348643,ETH.10,ETH.10.20
ethiopia,2015,8.00671193105,34.5566341877,ETH.6,ETH.6.1
ethiopia,2015,8.07578959014,38.4395969167,ETH.10,ETH.10.12
ethiopia,2015,8.08842299138,39.0349251986,ETH.8,ETH.8.1
ethiopia,2015,8.0938276118,36.4574609552,ETH.8,ETH.8.7
ethiopia,2015,8.11332653211,38.7753045688,ETH.8,ETH.8.15
ethiopia,2015,8.11835892139,37.711581489,ETH.10,ETH.10.12
ethiopia,2015,8.13327890849,38.2086730522,ETH.10,ETH.10.12
ethiopia,2015,8.16863199454,38.6464528783,ETH.10,ETH.10.12
ethiopia,2015,8.16979824749,35.6406321333,ETH.8,ETH.8.7
ethiopia,2015,8.17949664228,37.9272178152,ETH.10,ETH.10.12
ethiopia,2015,8.18930636005,36.4699847397,ETH.8,ETH.8.7
ethiopia,2015,8.19726994714,34.2016617219,ETH.6,ETH.6.1
ethiopia,2015,8.20429943583,37.7931347282,ETH.10,ETH.10.12
ethiopia,2015,8.27575877219,33.980758515,ETH.6,ETH.6.3
ethiopia,2015,8.39200458575,33.4683567701,ETH.6,ETH.6.3
ethiopia,2015,8.40007079517,33.938508848,ETH.6,ETH.6.3
ethiopia,2015,8.46646303095,37.4369214482,ETH.8,ETH.8.12
ethiopia,2015,8.57190296323,40.3175172324,ETH.8,ETH.8.1
ethiopia,2015,8.61492078832,34.6514363264,ETH.8,ETH.8.9
ethiopia,2015,8.6361010406,38.1519350254,ETH.8,ETH.8.4
ethiopia,2015,8.64302754866,37.0632145326,ETH.8,ETH.8.8
ethiopia,2015,8.65230864709,40.6178499401,ETH.8,ETH.8.11
ethiopia,2015,8.6536780825,36.6077474888,ETH.8,ETH.8.16
ethiopia,2015,8.66161555833,35.6426976235,ETH.8,ETH.8.7
ethiopia,2015,8.68349171525,38.8054367657,ETH.8,ETH.8.15
ethiopia,2015,8.72042840438,37.9114568164,ETH.8,ETH.8.4
ethiopia,2015,8.72717898314,39.1876998149,ETH.8,ETH.8.15
ethiopia,2015,8.73814791477,39.840529416,ETH.8,ETH.8.15
ethiopia,2015,8.74304517464,36.4844481911,ETH.8,ETH.8.16
ethiopia,2015,8.7688653041,35.5671754136,ETH.8,ETH.8.13
ethiopia,2015,8.82166292432,38.3469271782,ETH.8,ETH.8.4
ethiopia,2015,8.84115434604,37.9135797978,ETH.8,ETH.8.12
ethiopia,2015,8.84297565884,43.8706580642,ETH.9,ETH.9.4
ethiopia,2015,8.89876421903,40.2744651027,ETH.8,ETH.8.11
ethiopia,2015,8.93900132215,40.4714489125,ETH.8,ETH.8.11
ethiopia,2015,8.97089097863,38.6245563425,ETH.8,ETH.8.4
ethiopia,2015,9.00397364652,39.0027426232,ETH.8,ETH.8.17
ethiopia,2015,9.0093694062,40.7218752036,ETH.8,ETH.8.11
ethiopia,2015,9.01530115929,35.046540828,ETH.8,ETH.8.9
ethiopia,2015,9.0308423142,36.4037942076,ETH.8,ETH.8.16
ethiopia,2015,9.03815880629,43.2537267944,ETH.9,ETH.9.3
ethiopia,2015,9.0560702976,38.5868125112,ETH.8,ETH.8.12
ethiopia,2015,9.06263842723,41.6874705216,ETH.8,ETH.8.14
ethiopia,2015,9.06748034312,43.5342684053,ETH.9,ETH.9.4
ethiopia,2015,9.07702977605,35.6156340346,ETH.8,ETH.8.13
ethiopia,2015,9.09607306007,43.2041452368,ETH.9,ETH.9.3
ethiopia,2015,9.15085019484,41.8440556364,ETH.8,ETH.8.14
ethiopia,2015,9.18318556596,42.0206883252,ETH.8,ETH.8.14
ethiopia,2015,9.22079544864,42.4952242973,ETH.8,ETH.8.14
ethiopia,2015,9.23975778401,42.4419432943,ETH.8,ETH.8.14
ethiopia,2015,9.2463064163,42.2173944859,ETH.7,ETH.7.1
ethiopia,2015,9.24924684111,40.0598560794,ETH.2,ETH.2.3
ethiopia,2015,9.26445855436,42.1477441163,ETH.7,ETH.7.1
ethiopia,2015,9.27305633369,42.132216294,ETH.7,ETH.7.1
ethiopia,2015,9.30185627536,42.5964917162,ETH.9,ETH.9.3
ethiopia,2015,9.3102972075,42.1842178725,ETH.7,ETH.7.1
ethiopia,2015,9.31507331624,42.1446521473,ETH.7,ETH.7.1
ethiopia,2015,9.32340832355,43.2784116014,ETH.9,ETH.9.3
ethiopia,2015,9.33257557657,42.2485029939,ETH.7,ETH.7.1
ethiopia,2015,9.33726350871,42.2004270507,ETH.7,ETH.7.1
ethiopia,2015,9.33809911164,42.0999509753,ETH.7,ETH.7.1
ethiopia,2015,9.35629919036,40.2364697018,ETH.2,ETH.2.3
ethiopia,2015,9.35810274536,35.5751653852,ETH.8,ETH.8.13
ethiopia,2015,9.36029530834,42.0920688567,ETH.8,ETH.8.14
ethiopia,2015,9.37107710036,42.1031932694,ETH.8,ETH.8.14
ethiopia,2015,9.3723549327,38.3223627848,ETH.8,ETH.8.12
ethiopia,2015,9.37406026468,41.5884594299,ETH.8,ETH.8.14
ethiopia,2015,9.38880972769,35.6143908552,ETH.8,ETH.8.13
ethiopia,2015,9.39137371981,36.2194348147,ETH.4,ETH.4.2
ethiopia,2015,9.40053953262,42.8585260119,ETH.9,ETH.9.3
ethiopia,2015,9.47303240515,41.7186492241,ETH.9,ETH.9.9
ethiopia,2015,9.47651243141,34.4209015528,ETH.4,ETH.4.1
ethiopia,2015,9.51321818808,41.8161343197,ETH.5,ETH.5.1
ethiopia,2015,9.51787068443,40.1647901335,ETH.2,ETH.2.3
ethiopia,2015,9.5268552421,41.940878737,ETH.5,ETH.5.1
ethiopia,2015,9.55091666159,42.0823653656,ETH.5,ETH.5.1
ethiopia,2015,9.55152585441,41.358379098,ETH.9,ETH.9.9
ethiopia,2015,9.55192525075,41.7853673729,ETH.5,ETH.5.1
ethiopia,2015,9.55408199803,39.5793387065,ETH.3,ETH.3.8
ethiopia,2015,9.56552604162,41.5231782329,ETH.9,ETH.9.9
ethiopia,2015,9.56789007387,41.9822667431,ETH.5,ETH.5.1
ethiopia,2015,9.56898165487,41.8673487349,ETH.5,ETH.5.1
ethiopia,2015,9.60298076521,42.0803290584,ETH.5,ETH.5.1
ethiopia,2015,9.61257094668,39.7830434463,ETH.3,ETH.3.8
ethiopia,2015,9.62033298025,34.5342648788,ETH.4,ETH.4.1
ethiopia,2015,9.63095228353,42.146104574,ETH.5,ETH.5.1
ethiopia,2015,9.66381415681,41.7895497706,ETH.9,ETH.9.9
ethiopia,2015,9.67897313862,39.913593504,ETH.2,ETH.2.3
ethiopia,2015,9.73443000378,34.7285555289,ETH.4,ETH.4.1
ethiopia,2015,9.74422788621,34.7872968911,ETH.4,ETH.4.1
ethiopia,2015,9.74677172525,42.3089673942,ETH.9,ETH.9.9
ethiopia,2015,9.7591387282,37.044814049,ETH.8,ETH.8.6
ethiopia,2015,9.77979055862,38.658246372,ETH.8,ETH.8.17
ethiopia,2015,9.79007481406,37.5059416726,ETH.8,ETH.8.6
ethiopia,2015,9.83705860887,34.9150151529,ETH.8,ETH.8.13
ethiopia,2015,9.8440806253,37.1271346597,ETH.8,ETH.8.6
ethiopia,2015,9.84708661386,36.3422982077,ETH.8,ETH.8.16
ethiopia,2015,9.89048905403,39.4845296,ETH.3,ETH.3.8
ethiopia,2015,9.8912342367,38.3744314394,ETH.8,ETH.8.17
ethiopia,2015,9.91264985014,42.4725493546,ETH.9,ETH.9.9
ethiopia,2015,9.99190626942,37.6925527139,ETH.3,ETH.3.7
malawi,2010,-11.2849998474121,33.7784996032715,MWI.17,MWI.17.10
malawi,2010,-11.3125,33.4799003601074,MWI.17,MWI.17.9
malawi,2010,-11.407600402832,33.9948997497559,MWI.17,MWI.17.2
malawi,2010,-11.4329996109009,34.0234985351562,MWI.17,MWI.17.2
malawi,2010,-11.4608001708984,33.9738998413086,MWI.17,MWI.17.2
malawi,2010,-11.4668998718262,34.0078010559082,MWI.17,MWI.17.2
malawi,2010,-11.4736003875732,34.0150985717773,MWI.17,MWI.17.2
malawi,2010,-11.5363998413086,34.2779998779297,MWI.19,MWI.19.1
malawi,2010,-11.96399974823,34.0768013000488,MWI.19,MWI.19.6
malawi,2010,-12.8816003799438,33.7267990112305,MWI.9,MWI.9.16
malawi,2010,-13.2305002212524,34.0093002319336,MWI.23,MWI.23.3
malawi,2010,-13.2740001678467,34.1403999328613,MWI.20,MWI.20.6
malawi,2010,-13.3313999176025,33.8581008911133,MWI.23,MWI.23.5
malawi,2010,-13.3487997055054,33.4403991699219,MWI.9,MWI.9.15
malawi,2010,-13.3500003814697,34.2705001831055,MWI.20,MWI.20.9
malawi,2010,-13.4883003234863,34.2613983154297,MWI.26,MWI.26.7
malawi,2010,-13.5026998519897,32.9863014221191,MWI.14,MWI.14.5
malawi,2010,-13.5076999664307,33.7375984191895,MWI.7,MWI.7.8
malawi,2010,-13.6361999511719,33.7489013671875,MWI.7,MWI.7.6
malawi,2010,-13.7468996047974,34.163200378418,MWI.7,MWI.7.7
malawi,2010,-13.7920999526978,34.1601982116699,MWI.7,MWI.7.7
malawi,2010,-13.7993001937866,33.8588981628418,MWI.11,MWI.11.7
malawi,2010,-13.8121995925903,33.5004997253418,MWI.11,MWI.11.10
malawi,2010,-13.8674001693726,33.8280982971191,MWI.11,MWI.11.7
malawi,2010,-13.8696002960205,33.777099609375,MWI.11,MWI.11.1
malawi,2010,-13.8758001327515,33.7598991394043,MWI.11,MWI.11.1
malawi,2010,-13.8938999176025,33.7871017456055,MWI.11,MWI.11.1
malawi,2010,-13.9322996139526,33.7588996887207,MWI.11,MWI.11.1
malawi,2010,-13.934700012207,33.4939994812012,MWI.11,MWI.11.11
malawi,2010,-13.9354000091553,33.7827987670898,MWI.11,MWI.11.1
malawi,2010,-13.9530000686646,33.717399597168,MWI.11,MWI.11.1
malawi,2010,-13.9554004669189,33.7285995483398,MWI.11,MWI.11.1
malawi,2010,-13.9896001815796,33.7771987915039,MWI.11,MWI.11.1
malawi,2010,-13.9917001724243,33.7789001464844,MWI.11,MWI.11.1
malawi,2010,-14.0038995742798,33.8081016540527,MWI.11,MWI.11.1
malawi,2010,-14.020899772644,33.774600982666,MWI.11,MWI.11.1
malawi,2010,-14.0239000320435,33.7779998779297,MWI.11,MWI.11.1
malawi,2010,-14.0261001586914,34.2599983215332,MWI.6,MWI.6.10
malawi,2010,-14.0329999923706,33.5158996582031,MWI.11,MWI.11.15
malawi,2010,-14.0754995346069,33.9183006286621,MWI.11,MWI.11.16
malawi,2010,-14.1044998168945,34.0018005371094,MWI.11,MWI.11.13
malawi,2010,-14.1065998077393,35.4117012023926,MWI.13,MWI.13.10
malawi,2010,-14.1403999328613,35.2154006958008,MWI.13,MWI.13.7
malawi,2010,-14.2600002288818,33.7983016967773,MWI.11,MWI.11.8
malawi,2010,-14.2749004364014,33.7597007751465,MWI.11,MWI.11.8
malawi,2010,-14.2992000579834,34.1125984191895,MWI.6,MWI.6.7
malawi,2010,-14.3252000808716,35.4254989624023,MWI.13,MWI.13.9
malawi,2010,-14.3486995697021,34.4039993286133,MWI.6,MWI.6.5
malawi,2010,-14.3556003570557,34.5792999267578,MWI.6,MWI.6.6
malawi,2010,-14.3762998580933,34.0393981933594,MWI.6,MWI.6.9
malawi,2010,-14.4135999679565,34.6105995178223,MWI.22,MWI.22.7
malawi,2010,-14.4265003204346,35.2575988769531,MWI.13,MWI.13.12
malawi,2010,-14.479100227356,34.8261985778809,MWI.13,MWI.13.13
malawi,2010,-14.4912004470825,35.6063003540039,MWI.13,MWI.13.6
malawi,2010,-14.5036001205444,34.6593017578125,MWI.22,MWI.22.3
malawi,2010,-14.5243997573853,35.0887985229492,MWI.13,MWI.13.12
malawi,2010,-14.6513996124268,34.6255989074707,MWI.22,MWI.22.3
malawi,2010,-14.6998996734619,35.6080017089844,MWI.12,MWI.12.14
malawi,2010,-14.7074003219604,35.8067016601562,MWI.12,MWI.12.10
malawi,2010,-14.7688999176025,34.6460990905762,MWI.22,MWI.22.6
malawi,2010,-14.9258003234863,35.0164985656738,MWI.1,MWI.1.3
malawi,2010,-14.9533004760742,34.9544982910156,MWI.1,MWI.1.3
malawi,2010,-15.0705995559692,35.1703987121582,MWI.1,MWI.1.3
malawi,2010,-15.1750001907349,35.3381004333496,MWI.12,MWI.12.11
malawi,2010,-15.3736000061035,35.3643989562988,MWI.28,MWI.28.9
malawi,2010,-15.3787002563477,35.342098236084,MWI.28,MWI.28.9
malawi,2010,-15.3990001678467,35.320499420166,MWI.28,MWI.28.9
malawi,2010,-15.3992004394531,35.3184013366699,MWI.28,MWI.28.9
malawi,2010,-15.4041996002197,35.3314018249512,MWI.28,MWI.28.9
malawi,2010,-15.4626998901367,35.1595001220703,MWI.28,MWI.28.7
malawi,2010,-15.4882001876831,35.556999206543,MWI.28,MWI.28.8
malawi,2010,-15.5698003768921,35.4255981445312,MWI.28,MWI.28.2
malawi,2010,-15.5762996673584,35.5518989562988,MWI.24,MWI.24.2
malawi,2010,-15.601300239563,35.2403984069824,MWI.4,MWI.4.6
malawi,2010,-15.6057996749878,34.5183982849121,MWI.16,MWI.16.2
malawi,2010,-15.6473999023438,35.3431015014648,MWI.28,MWI.28.2
malawi,2010,-15.6555995941162,35.0183982849121,MWI.2,MWI.2.3
malawi,2010,-15.6688995361328,35.5890007019043,MWI.24,MWI.24.2
malawi,2010,-15.7088003158569,34.8301010131836,MWI.2,MWI.2.5
malawi,2010,-15.7307996749878,35.0713005065918,MWI.2,MWI.2.1
malawi,2010,-15.7370004653931,34.3852005004883,MWI.16,MWI.16.4
malawi,2010,-15.7694997787476,34.996898651123,MWI.2,MWI.2.1
malawi,2010,-15.7776002883911,35.0401992797852,MWI.2,MWI.2.1
malawi,2010,-15.8086004257202,35.057201385498,MWI.2,MWI.2.1
malawi,2010,-15.8233995437622,35.0885009765625,MWI.2,MWI.2.1
malawi,2010,-15.8283996582031,35.353199005127,MWI.15,MWI.15.3
malawi,2010,-15.8295001983643,35.2617988586426,MWI.4,MWI.4.3
malawi,2010,-15.8551998138428,35.0736999511719,MWI.2,MWI.2.1
malawi,2010,-15.9498996734619,35.1136016845703,MWI.27,MWI.27.8
malawi,2010,-16.0203990936279,34.9201011657715,MWI.27,MWI.27.12
malawi,2010,-16.0375003814697,35.3544998168945,MWI.15,MWI.15.8
malawi,2010,-16.0578994750977,35.236198425293,MWI.27,MWI.27.10
malawi,2010,-16.0832004547119,35.5824012756348,MWI.15,MWI.15.6
malawi,2010,-16.0879993438721,35.0680999755859,MWI.27,MWI.27.4
malawi,2010,-16.1133995056152,35.4091987609863,MWI.15,MWI.15.6
malawi,2010,-16.1982002258301,35.1580009460449,MWI.27,MWI.27.7
malawi,2010,-16.2668991088867,34.8951988220215,MWI.3,MWI.3.8
malawi,2010,-16.6000003814697,34.9673004150391,MWI.3,MWI.3.11
malawi,2010,-16.9855003356934,35.2499008178711,MWI.21,MWI.21.10
malawi,2010,-9.50446033477783,33.2302017211914,MWI.5,MWI.5.4
malawi,2010,-9.97159957885742,33.3739013671875,MWI.5,MWI.5.6
